sale_id,product_id,warehouse_id,sale_date,quantity_sold,revenue
7791,5,2,2025-03-20,19,170.81
7792,6,1,2025-03-20,16,103.84
7793,7,1,2025-03-20,16,79.84
7794,8,1,2025-03-20,26,246.74
7795,9,2,2025-03-20,3,11.97
7796,9,1,2025-03-20,3,11.97
7797,10,2,2025-03-20,7,59.43
7798,11,1,2025-03-20,13,32.37
7799,12,2,2025-03-20,6,11.94
7800,12,4,2025-03-20,4,7.96
7801,13,4,2025-03-20,3,20.97
7802,13,2,2025-03-20,5,34.95
7803,15,1,2025-03-20,3,17.97
7804,15,2,2025-03-20,2,11.98
7805,15,3,2025-03-20,2,11.98
7806,16,4,2025-03-20,3,10.47
7807,16,1,2025-03-20,5,17.45
7808,17,1,2025-03-20,3,35.97
7809,17,2,2025-03-20,1,11.99
7810,17,4,2025-03-20,1,11.99
7811,18,1,2025-03-20,5,24.95
7812,21,3,2025-03-20,10,39.9
7813,21,2,2025-03-20,6,23.94
7814,1,2,2025-03-21,17,118.83
7815,2,1,2025-03-21,20,89.8
7816,4,2,2025-03-21,30,179.7
7817,5,4,2025-03-21,26,233.74
7818,6,2,2025-03-21,9,58.41
7819,6,1,2025-03-21,13,84.37
7820,7,4,2025-03-21,10,49.9
7821,7,2,2025-03-21,3,14.97
7822,7,1,2025-03-21,7,34.93
7823,8,4,2025-03-21,21,199.29
7824,9,2,2025-03-21,10,39.9
7825,10,4,2025-03-21,14,118.86
7826,11,1,2025-03-21,10,24.9
7827,12,4,2025-03-21,8,15.92
7828,12,2,2025-03-21,7,13.93
7829,13,4,2025-03-21,11,76.89
7830,14,2,2025-03-21,12,53.88
7831,15,1,2025-03-21,3,17.97
7832,15,2,2025-03-21,6,35.94
7833,16,2,2025-03-21,9,31.41
7834,17,1,2025-03-21,3,35.97
7835,20,3,2025-03-21,5,34.95
7836,21,2,2025-03-21,2,7.98
7837,22,2,2025-03-21,1,5.49
7838,23,4,2025-03-21,28,251.72
7839,24,4,2025-03-21,1,12.49
7840,1,2,2025-03-22,37,258.63
7841,2,4,2025-03-22,23,103.27
7842,3,3,2025-03-22,22,285.78
7843,4,1,2025-03-22,33,197.67
7844,5,4,2025-03-22,37,332.63
7845,6,1,2025-03-22,31,201.19
7846,7,4,2025-03-22,29,144.71
7847,8,4,2025-03-22,42,398.58
7848,9,1,2025-03-22,11,43.89
7849,10,2,2025-03-22,13,110.37
7850,10,3,2025-03-22,4,33.96
7851,10,4,2025-03-22,3,25.47
7852,11,3,2025-03-22,13,32.37
7853,12,4,2025-03-22,16,31.84
7854,13,4,2025-03-22,6,41.94
7855,13,2,2025-03-22,12,83.88
7856,14,1,2025-03-22,6,26.94
7857,15,1,2025-03-22,6,35.94
7858,15,3,2025-03-22,2,11.98
7859,15,2,2025-03-22,1,5.99
7860,16,2,2025-03-22,9,31.41
7861,16,1,2025-03-22,4,13.96
7862,16,4,2025-03-22,7,24.43
7863,17,4,2025-03-22,1,11.99
7864,17,2,2025-03-22,1,11.99
7865,18,1,2025-03-22,2,9.98
7866,19,4,2025-03-22,1,7.49
7867,19,3,2025-03-22,1,7.49
7868,20,3,2025-03-22,5,34.95
7869,20,1,2025-03-22,2,13.98
7870,21,2,2025-03-22,2,7.98
7871,21,3,2025-03-22,3,11.97
7872,22,2,2025-03-22,2,10.98
7873,1,1,2025-03-23,83,580.17
7874,2,2,2025-03-23,45,202.05
7875,3,3,2025-03-23,48,623.52
7876,3,2,2025-03-23,44,571.56
7877,4,1,2025-03-23,68,407.32
7878,4,2,2025-03-23,39,233.61
7879,5,2,2025-03-23,43,386.57
7880,5,4,2025-03-23,35,314.65
7881,6,2,2025-03-23,54,350.46
7882,7,1,2025-03-23,39,194.61
7883,7,2,2025-03-23,41,204.59
7884,7,4,2025-03-23,45,224.55
7885,8,4,2025-03-23,35,332.15
7886,8,1,2025-03-23,56,531.44
7887,9,1,2025-03-23,18,71.82
7888,9,2,2025-03-23,23,91.77
7889,10,2,2025-03-23,29,246.21
7890,11,1,2025-03-23,32,79.68
7891,12,2,2025-03-23,11,21.89
7892,12,4,2025-03-23,15,29.85
7893,13,2,2025-03-23,15,104.85
7894,13,4,2025-03-23,11,76.89
7895,14,1,2025-03-23,16,71.84
7896,14,2,2025-03-23,16,71.84
7897,15,1,2025-03-23,39,233.61
7898,16,1,2025-03-23,33,115.17
7899,16,2,2025-03-23,15,52.35
7900,16,4,2025-03-23,12,41.88
7901,17,1,2025-03-23,7,83.93
7902,18,1,2025-03-23,14,69.86
7903,19,3,2025-03-23,11,82.39
7904,20,1,2025-03-23,14,97.86
7905,21,3,2025-03-23,4,15.96
7906,21,2,2025-03-23,5,19.95
7907,22,3,2025-03-23,17,93.33
7908,22,2,2025-03-23,10,54.9
7909,22,4,2025-03-23,8,43.92
7910,23,4,2025-03-23,115,1033.85
7911,24,4,2025-03-23,8,99.92
7912,25,2,2025-03-23,1,9.99
7913,1,4,2025-03-24,21,146.79
7914,3,4,2025-03-24,26,337.74
7915,4,1,2025-03-24,17,101.83
7916,5,4,2025-03-24,22,197.78
7917,6,2,2025-03-24,13,84.37
7918,7,1,2025-03-24,25,124.75
7919,8,4,2025-03-24,18,170.82
7920,10,2,2025-03-24,11,93.39
7921,11,1,2025-03-24,4,9.96
7922,11,3,2025-03-24,7,17.43
7923,12,2,2025-03-24,5,9.95
7924,13,2,2025-03-24,14,97.86
7925,14,1,2025-03-24,11,49.39
7926,15,1,2025-03-24,9,53.91
7927,16,4,2025-03-24,15,52.35
7928,17,1,2025-03-24,2,23.98
7929,18,1,2025-03-24,3,14.97
7930,19,3,2025-03-24,3,22.47
7931,20,3,2025-03-24,3,20.97
7932,21,3,2025-03-24,3,11.97
7933,24,1,2025-03-24,1,12.49
7934,24,4,2025-03-24,1,12.49
7935,1,2,2025-03-25,13,90.87
7936,1,1,2025-03-25,8,55.92
7937,2,4,2025-03-25,17,76.33
7938,2,2,2025-03-25,15,67.35
7939,3,2,2025-03-25,7,90.93
7940,3,4,2025-03-25,9,116.91
7941,4,1,2025-03-25,14,83.86
7942,4,2,2025-03-25,11,65.89
7943,5,4,2025-03-25,7,62.93
7944,5,2,2025-03-25,12,107.88
7945,6,1,2025-03-25,16,103.84
7946,7,2,2025-03-25,25,124.75
7947,8,1,2025-03-25,33,313.17
7948,9,1,2025-03-25,8,31.92
7949,10,4,2025-03-25,11,93.39
7950,12,2,2025-03-25,6,11.94
7951,12,4,2025-03-25,6,11.94
7952,13,2,2025-03-25,3,20.97
7953,13,4,2025-03-25,2,13.98
7954,14,1,2025-03-25,8,35.92
7955,14,2,2025-03-25,4,17.96
7956,15,2,2025-03-25,4,23.96
7957,15,3,2025-03-25,2,11.98
7958,15,1,2025-03-25,2,11.98
7959,16,4,2025-03-25,5,17.45
7960,16,1,2025-03-25,3,10.47
7961,17,4,2025-03-25,1,11.99
7962,19,3,2025-03-25,2,14.98
7963,19,4,2025-03-25,3,22.47
7964,20,3,2025-03-25,1,6.99
7965,20,1,2025-03-25,1,6.99
7966,22,3,2025-03-25,3,16.47
7967,24,4,2025-03-25,38,474.62
7968,25,3,2025-03-25,11,109.89
7969,25,2,2025-03-25,12,119.88
7970,1,2,2025-03-26,31,216.69
7971,2,4,2025-03-26,53,237.97
7972,3,2,2025-03-26,20,259.8
7973,3,3,2025-03-26,8,103.92
7974,3,4,2025-03-26,13,168.87
7975,4,1,2025-03-26,85,509.15
7976,5,2,2025-03-26,30,269.7
7977,6,2,2025-03-26,71,460.79
7978,7,2,2025-03-26,12,59.88
7979,7,1,2025-03-26,26,129.74
7980,8,1,2025-03-26,31,294.19
7981,9,2,2025-03-26,24,95.76
7982,10,4,2025-03-26,7,59.43
7983,10,2,2025-03-26,5,42.45
7984,10,3,2025-03-26,6,50.94
7985,11,1,2025-03-26,28,69.72
7986,12,2,2025-03-26,22,43.78
7987,13,4,2025-03-26,20,139.8
7988,14,1,2025-03-26,32,143.68
7989,15,2,2025-03-26,12,71.88
7990,15,3,2025-03-26,15,89.85
7991,16,2,2025-03-26,8,27.92
7992,16,1,2025-03-26,9,31.41
7993,16,4,2025-03-26,5,17.45
7994,17,1,2025-03-26,7,83.93
7995,18,1,2025-03-26,7,34.93
7996,19,4,2025-03-26,3,22.47
7997,20,1,2025-03-26,2,13.98
7998,20,3,2025-03-26,2,13.98
7999,21,3,2025-03-26,33,131.67
8000,21,2,2025-03-26,70,279.3
8001,22,4,2025-03-26,3,16.47
8002,23,4,2025-03-26,3,26.97
8003,23,2,2025-03-26,1,8.99
8004,24,1,2025-03-26,2,24.98
8005,25,2,2025-03-26,4,39.96
8006,1,1,2025-03-27,17,118.83
8007,2,2,2025-03-27,6,26.94
8008,2,4,2025-03-27,12,53.88
8009,3,2,2025-03-27,17,220.83
8010,4,2,2025-03-27,25,149.75
8011,5,2,2025-03-27,14,125.86
8012,5,4,2025-03-27,6,53.94
8013,6,2,2025-03-27,19,123.31
8014,7,2,2025-03-27,20,99.8
8015,8,1,2025-03-27,14,132.86
8016,8,4,2025-03-27,14,132.86
8017,10,2,2025-03-27,5,42.45
8018,10,3,2025-03-27,8,67.92
8019,11,3,2025-03-27,12,29.88
8020,12,2,2025-03-27,9,17.91
8021,13,2,2025-03-27,13,90.87
8022,14,1,2025-03-27,12,53.88
8023,15,3,2025-03-27,7,41.93
8024,16,2,2025-03-27,7,24.43
8025,16,1,2025-03-27,5,17.45
8026,17,2,2025-03-27,1,11.99
8027,20,3,2025-03-27,1,6.99
8028,20,1,2025-03-27,2,13.98
8029,25,4,2025-03-27,3,29.97
8030,1,4,2025-03-28,10,69.9
8031,1,2,2025-03-28,18,125.82
8032,2,1,2025-03-28,10,44.9
8033,2,2,2025-03-28,18,80.82
8034,3,4,2025-03-28,7,90.93
8035,3,2,2025-03-28,6,77.94
8036,3,3,2025-03-28,5,64.95
8037,4,1,2025-03-28,13,77.87
8038,5,2,2025-03-28,12,107.88
8039,5,4,2025-03-28,14,125.86
8040,6,2,2025-03-28,20,129.8
8041,7,2,2025-03-28,9,44.91
8042,7,4,2025-03-28,9,44.91
8043,8,4,2025-03-28,8,75.92
8044,8,1,2025-03-28,12,113.88
8045,9,1,2025-03-28,13,51.87
8046,10,3,2025-03-28,7,59.43
8047,12,4,2025-03-28,9,17.91
8048,13,2,2025-03-28,7,48.93
8049,13,4,2025-03-28,5,34.95
8050,14,1,2025-03-28,15,67.35
8051,15,3,2025-03-28,7,41.93
8052,15,2,2025-03-28,7,41.93
8053,16,1,2025-03-28,4,13.96
8054,16,2,2025-03-28,2,6.98
8055,20,3,2025-03-28,2,13.98
8056,23,1,2025-03-28,22,197.78
8057,25,4,2025-03-28,8,79.92
8058,25,2,2025-03-28,2,19.98
8059,25,3,2025-03-28,2,19.98
8060,1,2,2025-03-29,18,125.82
8061,2,4,2025-03-29,35,157.15
8062,3,3,2025-03-29,43,558.57
8063,4,2,2025-03-29,38,227.62
8064,5,2,2025-03-29,30,269.7
8065,6,1,2025-03-29,17,110.33
8066,6,2,2025-03-29,13,84.37
8067,7,4,2025-03-29,41,204.59
8068,8,1,2025-03-29,53,502.97
8069,9,1,2025-03-29,6,23.94
8070,9,2,2025-03-29,10,39.9
8071,10,4,2025-03-29,11,93.39
8072,13,2,2025-03-29,7,48.93
8073,14,2,2025-03-29,18,80.82
8074,15,2,2025-03-29,5,29.95
8075,15,3,2025-03-29,3,17.97
8076,16,1,2025-03-29,22,76.78
8077,17,4,2025-03-29,3,35.97
8078,17,1,2025-03-29,1,11.99
8079,17,2,2025-03-29,2,23.98
8080,18,1,2025-03-29,3,14.97
8081,20,3,2025-03-29,2,13.98
8082,20,1,2025-03-29,3,20.97
8083,21,2,2025-03-29,1,3.99
8084,22,2,2025-03-29,2,10.98
8085,24,4,2025-03-29,13,162.37
8086,25,3,2025-03-29,1,9.99
8087,1,2,2025-03-30,23,160.77
8088,2,2,2025-03-30,11,49.39
8089,2,1,2025-03-30,7,31.43
8090,2,4,2025-03-30,10,44.9
8091,4,1,2025-03-30,44,263.56
8092,5,4,2025-03-30,25,224.75
8093,6,2,2025-03-30,29,188.21
8094,7,1,2025-03-30,18,89.82
8095,8,1,2025-03-30,34,322.66
8096,9,1,2025-03-30,5,19.95
8097,9,2,2025-03-30,11,43.89
8098,10,2,2025-03-30,10,84.9
8099,11,3,2025-03-30,15,37.35
8100,13,2,2025-03-30,6,41.94
8101,13,4,2025-03-30,5,34.95
8102,14,2,2025-03-30,18,80.82
8103,15,2,2025-03-30,8,47.92
8104,15,3,2025-03-30,5,29.95
8105,16,4,2025-03-30,14,48.86
8106,18,1,2025-03-30,5,24.95
8107,19,3,2025-03-30,3,22.47
8108,20,1,2025-03-30,2,13.98
8109,25,3,2025-03-30,26,259.74
8110,1,4,2025-03-31,29,202.71
8111,2,2,2025-03-31,21,94.29
8112,3,2,2025-03-31,10,129.9
8113,3,3,2025-03-31,9,116.91
8114,3,4,2025-03-31,10,129.9
8115,4,2,2025-03-31,17,101.83
8116,4,1,2025-03-31,10,59.9
8117,5,4,2025-03-31,30,269.7
8118,6,1,2025-03-31,10,64.9
8119,6,2,2025-03-31,21,136.29
8120,7,1,2025-03-31,19,94.81
8121,8,1,2025-03-31,20,189.8
8122,9,1,2025-03-31,14,55.86
8123,10,2,2025-03-31,15,127.35
8124,12,4,2025-03-31,13,25.87
8125,13,4,2025-03-31,8,55.92
8126,14,1,2025-03-31,10,44.9
8127,15,3,2025-03-31,3,17.97
8128,15,2,2025-03-31,2,11.98
8129,16,2,2025-03-31,9,31.41
8130,17,4,2025-03-31,3,35.97
8131,18,2,2025-03-31,4,19.96
8132,19,4,2025-03-31,1,7.49
8133,20,1,2025-03-31,3,20.97
8134,22,3,2025-03-31,3,16.47
8135,24,1,2025-03-31,3,37.47
8136,25,3,2025-03-31,19,189.81
8137,1,4,2025-04-01,15,104.85
8138,2,1,2025-04-01,7,31.43
8139,2,4,2025-04-01,15,67.35
8140,3,3,2025-04-01,17,220.83
8141,4,1,2025-04-01,18,107.82
8142,5,2,2025-04-01,15,134.85
8143,5,4,2025-04-01,8,71.92
8144,6,1,2025-04-01,15,97.35
8145,7,1,2025-04-01,10,49.9
8146,7,4,2025-04-01,5,24.95
8147,8,1,2025-04-01,14,132.86
8148,9,2,2025-04-01,10,39.9
8149,11,1,2025-04-01,9,22.41
8150,12,2,2025-04-01,2,3.98
8151,12,4,2025-04-01,2,3.98
8152,13,2,2025-04-01,13,90.87
8153,15,2,2025-04-01,11,65.89
8154,16,2,2025-04-01,7,24.43
8155,16,1,2025-04-01,2,6.98
8156,16,4,2025-04-01,2,6.98
8157,17,4,2025-04-01,3,35.97
8158,24,1,2025-04-01,20,249.8
8159,1,4,2025-04-02,32,223.68
8160,2,1,2025-04-02,19,85.31
8161,3,2,2025-04-02,21,272.79
8162,4,2,2025-04-02,17,101.83
8163,5,2,2025-04-02,8,71.92
8164,5,4,2025-04-02,9,80.91
8165,6,1,2025-04-02,28,181.72
8166,7,1,2025-04-02,16,79.84
8167,7,4,2025-04-02,3,14.97
8168,7,2,2025-04-02,5,24.95
8169,8,1,2025-04-02,30,284.7
8170,9,1,2025-04-02,7,27.93
8171,10,3,2025-04-02,4,33.96
8172,10,4,2025-04-02,1,8.49
8173,10,2,2025-04-02,2,16.98
8174,11,3,2025-04-02,7,17.43
8175,12,2,2025-04-02,9,17.91
8176,13,4,2025-04-02,8,55.92
8177,15,1,2025-04-02,5,29.95
8178,15,2,2025-04-02,3,17.97
8179,16,1,2025-04-02,13,45.37
8180,18,1,2025-04-02,4,19.96
8181,19,3,2025-04-02,5,37.45
8182,20,3,2025-04-02,2,13.98
8183,21,3,2025-04-02,2,7.98
8184,21,2,2025-04-02,1,3.99
8185,22,3,2025-04-02,1,5.49
8186,22,2,2025-04-02,2,10.98
8187,1,1,2025-04-03,22,153.78
8188,2,1,2025-04-03,14,62.86
8189,3,2,2025-04-03,23,298.77
8190,4,1,2025-04-03,19,113.81
8191,5,2,2025-04-03,19,170.81
8192,6,2,2025-04-03,15,97.35
8193,7,2,2025-04-03,17,84.83
8194,8,1,2025-04-03,29,275.21
8195,10,3,2025-04-03,5,42.45
8196,10,2,2025-04-03,3,25.47
8197,10,4,2025-04-03,3,25.47
8198,11,1,2025-04-03,12,29.88
8199,12,2,2025-04-03,5,9.95
8200,13,2,2025-04-03,10,69.9
8201,14,2,2025-04-03,5,22.45
8202,14,1,2025-04-03,5,22.45
8203,15,2,2025-04-03,6,35.94
8204,15,1,2025-04-03,3,17.97
8205,16,1,2025-04-03,12,41.88
8206,18,2,2025-04-03,1,4.99
8207,19,4,2025-04-03,3,22.47
8208,20,1,2025-04-03,2,13.98
8209,22,4,2025-04-03,1,5.49
8210,23,2,2025-04-03,3,26.97
8211,24,1,2025-04-03,25,312.25
8212,25,2,2025-04-03,3,29.97
8213,2,4,2025-04-04,15,67.35
8214,3,4,2025-04-04,21,272.79
8215,4,2,2025-04-04,14,83.86
8216,4,1,2025-04-04,7,41.93
8217,5,4,2025-04-04,15,134.85
8218,5,2,2025-04-04,10,89.9
8219,6,1,2025-04-04,19,123.31
8220,7,1,2025-04-04,14,69.86
8221,7,4,2025-04-04,18,89.82
8222,8,4,2025-04-04,17,161.33
8223,8,1,2025-04-04,8,75.92
8224,10,3,2025-04-04,10,84.9
8225,10,4,2025-04-04,6,50.94
8226,12,4,2025-04-04,2,3.98
8227,12,2,2025-04-04,2,3.98
8228,13,4,2025-04-04,13,90.87
8229,14,2,2025-04-04,9,40.41
8230,15,2,2025-04-04,14,83.86
8231,16,4,2025-04-04,4,13.96
8232,16,1,2025-04-04,3,10.47
8233,17,2,2025-04-04,5,59.95
8234,21,3,2025-04-04,3,11.97
8235,23,1,2025-04-04,2,17.98
8236,1,4,2025-04-05,44,307.56
8237,2,4,2025-04-05,26,116.74
8238,3,3,2025-04-05,13,168.87
8239,3,2,2025-04-05,12,155.88
8240,4,1,2025-04-05,12,71.88
8241,4,2,2025-04-05,8,47.92
8242,5,4,2025-04-05,37,332.63
8243,6,2,2025-04-05,37,240.13
8244,7,4,2025-04-05,28,139.72
8245,8,4,2025-04-05,33,313.17
8246,9,2,2025-04-05,11,43.89
8247,10,3,2025-04-05,7,59.43
8248,10,2,2025-04-05,4,33.96
8249,10,4,2025-04-05,3,25.47
8250,11,3,2025-04-05,21,52.29
8251,12,4,2025-04-05,8,15.92
8252,13,4,2025-04-05,7,48.93
8253,15,2,2025-04-05,8,47.92
8254,18,1,2025-04-05,3,14.97
8255,19,3,2025-04-05,4,29.96
8256,20,3,2025-04-05,2,13.98
8257,23,1,2025-04-05,17,152.83
8258,23,4,2025-04-05,12,107.88
8259,1,2,2025-04-06,17,118.83
8260,1,4,2025-04-06,8,55.92
8261,2,4,2025-04-06,10,44.9
8262,2,1,2025-04-06,20,89.8
8263,3,3,2025-04-06,27,350.73
8264,3,2,2025-04-06,20,259.8
8265,4,2,2025-04-06,36,215.64
8266,5,4,2025-04-06,45,404.55
8267,6,2,2025-04-06,9,58.41
8268,6,1,2025-04-06,16,103.84
8269,7,4,2025-04-06,8,39.92
8270,7,2,2025-04-06,12,59.88
8271,7,1,2025-04-06,6,29.94
8272,8,1,2025-04-06,38,360.62
8273,10,2,2025-04-06,15,127.35
8274,11,3,2025-04-06,12,29.88
8275,12,4,2025-04-06,12,23.88
8276,13,4,2025-04-06,22,153.78
8277,14,2,2025-04-06,10,44.9
8278,14,1,2025-04-06,7,31.43
8279,15,2,2025-04-06,11,65.89
8280,18,1,2025-04-06,5,24.95
8281,21,3,2025-04-06,3,11.97
8282,23,1,2025-04-06,40,359.6
8283,24,1,2025-04-06,15,187.35
8284,1,1,2025-04-07,33,230.67
8285,3,2,2025-04-07,30,389.7
8286,4,1,2025-04-07,7,41.93
8287,4,2,2025-04-07,14,83.86
8288,5,2,2025-04-07,12,107.88
8289,5,4,2025-04-07,16,143.84
8290,6,2,2025-04-07,9,58.41
8291,6,1,2025-04-07,18,116.82
8292,7,1,2025-04-07,6,29.94
8293,7,4,2025-04-07,6,29.94
8294,7,2,2025-04-07,3,14.97
8295,8,4,2025-04-07,21,199.29
8296,10,3,2025-04-07,7,59.43
8297,13,4,2025-04-07,10,69.9
8298,14,1,2025-04-07,9,40.41
8299,15,2,2025-04-07,4,23.96
8300,15,1,2025-04-07,2,11.98
8301,16,2,2025-04-07,14,48.86
8302,20,1,2025-04-07,4,27.96
8303,21,3,2025-04-07,2,7.98
8304,24,1,2025-04-07,32,399.68
8305,1,4,2025-04-08,20,139.8
8306,2,4,2025-04-08,17,76.33
8307,2,1,2025-04-08,10,44.9
8308,3,2,2025-04-08,11,142.89
8309,3,3,2025-04-08,14,181.86
8310,4,2,2025-04-08,8,47.92
8311,4,1,2025-04-08,15,89.85
8312,5,2,2025-04-08,22,197.78
8313,5,4,2025-04-08,11,98.89
8314,6,2,2025-04-08,10,64.9
8315,6,1,2025-04-08,12,77.88
8316,7,1,2025-04-08,9,44.91
8317,7,2,2025-04-08,4,19.96
8318,8,1,2025-04-08,16,151.84
8319,9,2,2025-04-08,6,23.94
8320,9,1,2025-04-08,6,23.94
8321,10,2,2025-04-08,14,118.86
8322,11,3,2025-04-08,2,4.98
8323,11,1,2025-04-08,4,9.96
8324,12,4,2025-04-08,9,17.91
8325,13,4,2025-04-08,14,97.86
8326,14,1,2025-04-08,6,26.94
8327,14,2,2025-04-08,4,17.96
8328,16,4,2025-04-08,8,27.92
8329,18,1,2025-04-08,1,4.99
8330,19,3,2025-04-08,3,22.47
8331,20,3,2025-04-08,4,27.96
8332,21,2,2025-04-08,1,3.99
8333,22,2,2025-04-08,2,10.98
8334,24,1,2025-04-08,17,212.33
8335,1,4,2025-04-09,23,160.77
8336,2,2,2025-04-09,9,40.41
8337,2,1,2025-04-09,10,44.9
8338,2,4,2025-04-09,5,22.45
8339,4,2,2025-04-09,18,107.82
8340,5,2,2025-04-09,27,242.73
8341,6,1,2025-04-09,24,155.76
8342,7,2,2025-04-09,24,119.76
8343,8,4,2025-04-09,20,189.8
8344,9,1,2025-04-09,12,47.88
8345,10,3,2025-04-09,13,110.37
8346,12,2,2025-04-09,7,13.93
8347,13,2,2025-04-09,6,41.94
8348,15,2,2025-04-09,10,59.9
8349,16,2,2025-04-09,12,41.88
8350,18,2,2025-04-09,4,19.96
8351,21,2,2025-04-09,10,39.9
8352,21,3,2025-04-09,17,67.83
8353,22,2,2025-04-09,2,10.98
8354,25,4,2025-04-09,23,229.77
8355,2,1,2025-04-10,9,40.41
8356,2,4,2025-04-10,7,31.43
8357,2,2,2025-04-10,4,17.96
8358,3,3,2025-04-10,9,116.91
8359,3,2,2025-04-10,7,90.93
8360,3,4,2025-04-10,10,129.9
8361,4,1,2025-04-10,8,47.92
8362,4,2,2025-04-10,10,59.9
8363,5,4,2025-04-10,28,251.72
8364,6,1,2025-04-10,21,136.29
8365,7,2,2025-04-10,17,84.83
8366,8,4,2025-04-10,16,151.84
8367,9,1,2025-04-10,10,39.9
8368,10,2,2025-04-10,5,42.45
8369,10,3,2025-04-10,3,25.47
8370,10,4,2025-04-10,4,33.96
8371,11,1,2025-04-10,6,14.94
8372,11,3,2025-04-10,6,14.94
8373,12,4,2025-04-10,12,23.88
8374,14,1,2025-04-10,7,31.43
8375,14,2,2025-04-10,3,13.47
8376,15,1,2025-04-10,13,77.87
8377,20,3,2025-04-10,4,27.96
8378,21,3,2025-04-10,1,3.99
8379,22,2,2025-04-10,1,5.49
8380,23,4,2025-04-10,27,242.73
8381,24,4,2025-04-10,34,424.66
8382,1,4,2025-04-11,13,90.87
8383,1,2,2025-04-11,3,20.97
8384,1,1,2025-04-11,5,34.95
8385,2,2,2025-04-11,31,139.19
8386,3,3,2025-04-11,16,207.84
8387,4,1,2025-04-11,25,149.75
8388,5,4,2025-04-11,13,116.87
8389,6,1,2025-04-11,16,103.84
8390,7,1,2025-04-11,19,94.81
8391,8,1,2025-04-11,7,66.43
8392,8,4,2025-04-11,13,123.37
8393,10,3,2025-04-11,2,16.98
8394,10,2,2025-04-11,4,33.96
8395,13,2,2025-04-11,14,97.86
8396,14,1,2025-04-11,12,53.88
8397,15,3,2025-04-11,12,71.88
8398,16,2,2025-04-11,4,13.96
8399,16,1,2025-04-11,5,17.45
8400,17,1,2025-04-11,3,35.97
8401,17,2,2025-04-11,3,35.97
8402,18,2,2025-04-11,1,4.99
8403,19,3,2025-04-11,4,29.96
8404,21,3,2025-04-11,2,7.98
8405,22,4,2025-04-11,1,5.49
8406,25,2,2025-04-11,13,129.87
8407,1,2,2025-04-12,25,174.75
8408,2,4,2025-04-12,14,62.86
8409,2,2,2025-04-12,8,35.92
8410,2,1,2025-04-12,10,44.9
8411,3,2,2025-04-12,37,480.63
8412,4,2,2025-04-12,38,227.62
8413,5,2,2025-04-12,25,224.75
8414,6,2,2025-04-12,37,240.13
8415,7,2,2025-04-12,40,199.6
8416,8,1,2025-04-12,30,284.7
8417,10,3,2025-04-12,6,50.94
8418,10,2,2025-04-12,1,8.49
8419,10,4,2025-04-12,2,16.98
8420,11,3,2025-04-12,15,37.35
8421,12,4,2025-04-12,8,15.92
8422,13,2,2025-04-12,12,83.88
8423,13,4,2025-04-12,6,41.94
8424,14,1,2025-04-12,10,44.9
8425,14,2,2025-04-12,7,31.43
8426,16,1,2025-04-12,16,55.84
8427,18,1,2025-04-12,5,24.95
8428,19,3,2025-04-12,3,22.47
8429,20,1,2025-04-12,4,27.96
8430,22,3,2025-04-12,1,5.49
8431,23,4,2025-04-12,2,17.98
8432,1,4,2025-04-13,21,146.79
8433,2,1,2025-04-13,14,62.86
8434,2,4,2025-04-13,13,58.37
8435,2,2,2025-04-13,9,40.41
8436,3,4,2025-04-13,12,155.88
8437,3,3,2025-04-13,15,194.85
8438,4,1,2025-04-13,25,149.75
8439,5,4,2025-04-13,28,251.72
8440,6,1,2025-04-13,42,272.58
8441,7,4,2025-04-13,19,94.81
8442,7,1,2025-04-13,4,19.96
8443,7,2,2025-04-13,4,19.96
8444,8,4,2025-04-13,26,246.74
8445,10,2,2025-04-13,5,42.45
8446,10,3,2025-04-13,4,33.96
8447,10,4,2025-04-13,5,42.45
8448,11,1,2025-04-13,17,42.33
8449,12,2,2025-04-13,13,25.87
8450,13,4,2025-04-13,20,139.8
8451,14,2,2025-04-13,7,31.43
8452,16,4,2025-04-13,10,34.9
8453,18,2,2025-04-13,2,9.98
8454,19,4,2025-04-13,2,14.98
8455,20,1,2025-04-13,5,34.95
8456,22,4,2025-04-13,1,5.49
8457,22,3,2025-04-13,1,5.49
8458,22,2,2025-04-13,1,5.49
8459,23,2,2025-04-13,4,35.96
8460,25,2,2025-04-13,34,339.66
8461,1,4,2025-04-14,8,55.92
8462,1,2,2025-04-14,16,111.84
8463,2,4,2025-04-14,16,71.84
8464,3,2,2025-04-14,14,181.86
8465,3,3,2025-04-14,15,194.85
8466,4,1,2025-04-14,13,77.87
8467,5,2,2025-04-14,19,170.81
8468,6,1,2025-04-14,10,64.9
8469,6,2,2025-04-14,8,51.92
8470,7,4,2025-04-14,9,44.91
8471,7,1,2025-04-14,8,39.92
8472,7,2,2025-04-14,7,34.93
8473,8,4,2025-04-14,16,151.84
8474,11,3,2025-04-14,9,22.41
8475,11,1,2025-04-14,7,17.43
8476,12,4,2025-04-14,10,19.9
8477,13,2,2025-04-14,14,97.86
8478,14,2,2025-04-14,11,49.39
8479,15,3,2025-04-14,6,35.94
8480,15,2,2025-04-14,1,5.99
8481,15,1,2025-04-14,2,11.98
8482,16,4,2025-04-14,8,27.92
8483,17,1,2025-04-14,3,35.97
8484,19,3,2025-04-14,2,14.98
8485,20,1,2025-04-14,4,27.96
8486,23,2,2025-04-14,21,188.79
8487,24,1,2025-04-14,1,12.49
8488,25,2,2025-04-14,16,159.84
